customer,state,response,coverage,education,employment_status,gender,location_code,marital_status,renew_offer_type,sales_channel,vehicle_class,vehicle_size,policy_category
97795,California,No,Extended,High School or Below,Employed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Small,Corporate
59629,California,No,Extended,Bachelor,Employed,F,Suburban,Divorced,Offer3,Agent,Two-Door Car,Small,Personal
48087,California,No,Extended,College,Medical Leave,F,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
93963,California,No,Extended,College,Employed,F,Suburban,Divorced,Offer1,Branch,Luxury SUV,Small,Personal
88395,California,No,Basic,College,Employed,M,Rural,Married,Offer2,Branch,SUV,Medsize,Corporate
46220,California,Yes,Extended,College,Employed,F,Rural,Married,Offer2,Call Center,Two-Door Car,Large,Corporate
61065,California,Yes,Basic,Master,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Small,Personal
87700,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer1,Agent,SUV,Large,Corporate
19402,California,No,Basic,Bachelor,Employed,F,Rural,Married,Offer3,Agent,SUV,Medsize,Personal
29915,California,Yes,Basic,Bachelor,Employed,F,Suburban,Married,Offer1,Agent,Two-Door Car,Medsize,Personal
52708,California,No,Basic,Bachelor,Medical Leave,M,Suburban,Divorced,Offer2,Call Center,Two-Door Car,Medsize,Personal
42923,California,No,Basic,High School or Below,Employed,M,Suburban,Single,Offer2,Agent,Four-Door Car,Medsize,Personal
34364,California,No,Extended,High School or Below,Disabled,M,Suburban,Married,Offer3,Agent,Four-Door Car,Large,Corporate
16610,California,No,Basic,Bachelor,Employed,F,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
76558,California,No,Basic,High School or Below,Employed,F,Rural,Married,Offer2,Branch,Two-Door Car,Medsize,Personal
14756,California,No,Basic,Master,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
64069,California,No,Basic,Bachelor,Employed,F,Urban,Married,Offer3,Web,Four-Door Car,Medsize,Corporate
63817,California,Yes,Extended,College,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Medsize,Corporate
83161,California,No,Premium,High School or Below,Employed,F,Rural,Married,Offer3,Web,SUV,Medsize,Personal
45122,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Corporate
90953,California,No,Extended,Bachelor,Employed,F,Urban,Married,Offer2,Branch,Sports Car,Medsize,Personal
72956,California,No,Basic,Bachelor,Employed,F,Rural,Single,Offer3,Branch,Two-Door Car,Large,Personal
15016,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
56797,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Offer4,Branch,Four-Door Car,Medsize,Personal
57842,California,No,Extended,College,Employed,F,Suburban,Married,Offer4,Branch,SUV,Medsize,Corporate
53616,California,Yes,Basic,High School or Below,Retired,M,Suburban,Divorced,Offer1,Branch,SUV,Medsize,Personal
10602,California,No,Basic,Master,Employed,F,Suburban,Divorced,Offer1,Agent,Four-Door Car,Large,Personal
94769,California,Yes,Basic,Bachelor,Retired,F,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
60673,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer1,Branch,Two-Door Car,Small,Corporate
68578,California,No,Basic,High School or Below,Employed,F,Rural,Married,Offer1,Agent,Luxury Car,Medsize,Corporate
39449,California,Yes,Basic,College,Unemployed,F,Suburban,Married,Offer1,Agent,SUV,Medsize,Personal
29981,California,No,Extended,High School or Below,Unemployed,M,Suburban,Married,Offer1,Branch,SUV,Medsize,Corporate
16199,California,No,Basic,High School or Below,Disabled,F,Suburban,Married,Offer1,Web,Four-Door Car,Small,Personal
12866,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Offer2,Agent,Luxury SUV,Large,Personal
19344,California,No,Extended,College,Employed,M,Rural,Married,Offer4,Branch,Four-Door Car,Medsize,Personal
35369,California,Yes,Basic,College,Retired,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
26617,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Corporate
34525,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
62399,California,No,Basic,Bachelor,Employed,F,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
23893,California,No,Basic,Bachelor,Employed,F,Rural,Married,Offer1,Branch,SUV,Medsize,Personal
83542,California,No,Basic,Master,Disabled,M,Urban,Married,Offer1,Call Center,Four-Door Car,Large,Corporate
16841,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer2,Web,SUV,Small,Corporate
81355,California,Yes,Basic,High School or Below,Employed,M,Suburban,Married,Offer2,Branch,SUV,Medsize,Personal
22390,California,Yes,Extended,College,Employed,M,Rural,Married,Offer2,Agent,Sports Car,Medsize,Corporate
74016,California,Yes,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer1,Agent,SUV,Large,Personal
33703,California,No,Basic,College,Employed,F,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Personal
59176,California,No,Basic,High School or Below,Employed,M,Rural,Married,Offer1,Call Center,SUV,Medsize,Personal
68781,California,No,Basic,College,Employed,F,Urban,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
93499,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Medsize,Corporate
90858,California,No,Extended,College,Employed,M,Urban,Married,Offer1,Agent,Four-Door Car,Medsize,Personal
76711,California,No,Extended,Bachelor,Unemployed,F,Suburban,Married,Offer2,Branch,Sports Car,Medsize,Personal
78461,California,No,Basic,College,Employed,F,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
68884,California,Yes,Basic,College,Employed,M,Suburban,Married,Offer1,Agent,SUV,Medsize,Corporate
71439,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer3,Call Center,Sports Car,Small,Corporate
84268,California,No,Premium,Master,Employed,M,Urban,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
93563,California,No,Basic,College,Employed,M,Suburban,Married,Offer3,Web,Four-Door Car,Small,Corporate
57363,California,No,Basic,College,Employed,M,Rural,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
36517,California,No,Premium,Bachelor,Unemployed,M,Suburban,Single,Offer3,Agent,Two-Door Car,Small,Personal
93657,California,No,Extended,Master,Employed,M,Suburban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal
41225,California,No,Extended,College,Employed,F,Suburban,Married,Offer3,Web,SUV,Medsize,Personal
97519,California,No,Basic,College,Employed,M,Suburban,Married,Offer2,Branch,Two-Door Car,Small,Corporate
36473,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Offer1,Call Center,SUV,Medsize,Personal
66412,California,No,Basic,Doctor,Employed,F,Rural,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
54903,California,Yes,Basic,College,Unemployed,F,Suburban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
64040,California,No,Extended,Bachelor,Unemployed,F,Rural,Married,Offer1,Call Center,SUV,Medsize,Corporate
17191,California,No,Extended,High School or Below,Employed,F,Rural,Married,Offer1,Agent,Four-Door Car,Medsize,Corporate
39301,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer2,Agent,SUV,Medsize,Personal
90611,California,No,Basic,Master,Employed,F,Suburban,Divorced,Offer2,Agent,Two-Door Car,Small,Corporate
96171,California,No,Premium,High School or Below,Unemployed,F,Suburban,Single,Offer1,Call Center,Two-Door Car,Medsize,Personal
36435,California,No,Extended,College,Unemployed,F,Urban,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
40957,California,No,Basic,College,Employed,F,Suburban,Married,Offer3,Call Center,Sports Car,Medsize,Personal
36566,California,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Offer2,Call Center,Four-Door Car,Medsize,Personal
38237,California,No,Basic,High School or Below,Unemployed,F,Suburban,Married,Offer1,Agent,SUV,Medsize,Corporate
74547,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Offer3,Call Center,Four-Door Car,Large,Personal
26805,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer4,Call Center,Four-Door Car,Medsize,Personal
36311,California,No,Basic,College,Employed,F,Suburban,Married,Offer2,Branch,Four-Door Car,Small,Personal
69693,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer3,Branch,Four-Door Car,Large,Corporate
70572,California,No,Extended,College,Employed,M,Rural,Divorced,Offer4,Call Center,Four-Door Car,Small,Corporate
87823,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer3,Agent,Four-Door Car,Medsize,Personal
81489,California,No,Premium,Bachelor,Unemployed,F,Suburban,Single,Offer1,Agent,Sports Car,Small,Corporate
32487,California,Yes,Basic,High School or Below,Retired,F,Suburban,Single,Offer1,Agent,SUV,Medsize,Personal
60649,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Web,SUV,Medsize,Personal
95584,California,No,Basic,Master,Employed,M,Suburban,Married,Offer2,Branch,Two-Door Car,Small,Personal
80010,California,No,Basic,Master,Disabled,F,Suburban,Divorced,Offer1,Branch,SUV,Medsize,Personal
22025,California,No,Basic,High School or Below,Employed,F,Urban,Married,Offer3,Branch,SUV,Medsize,Corporate
63258,California,No,Basic,Bachelor,Unemployed,M,Suburban,Married,Offer2,Agent,SUV,Medsize,Personal
74050,California,No,Premium,High School or Below,Disabled,F,Suburban,Married,Offer1,Call Center,SUV,Medsize,Personal
80723,California,No,Extended,College,Employed,M,Rural,Divorced,Offer1,Branch,Four-Door Car,Medsize,Personal
50487,California,No,Basic,High School or Below,Employed,F,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Corporate
16570,California,No,Extended,College,Employed,F,Rural,Divorced,Offer1,Call Center,Four-Door Car,Medsize,Corporate
94562,California,No,Basic,College,Employed,F,Suburban,Married,Offer1,Web,Four-Door Car,Medsize,Personal
83075,California,No,Extended,College,Unemployed,F,Suburban,Single,Offer1,Agent,Four-Door Car,Medsize,Corporate
61563,California,No,Extended,Bachelor,Employed,M,Urban,Divorced,Offer1,Call Center,SUV,Medsize,Personal
60130,California,Yes,Basic,High School or Below,Employed,M,Urban,Married,Offer2,Agent,Four-Door Car,Large,Personal
55927,California,No,Premium,College,Disabled,F,Suburban,Married,Offer2,Agent,Two-Door Car,Medsize,Personal
53322,California,No,Basic,High School or Below,Employed,F,Urban,Married,Offer2,Call Center,SUV,Small,Personal
13256,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Web,Four-Door Car,Medsize,Corporate
38959,California,No,Basic,College,Employed,F,Suburban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal
38926,California,No,Extended,Bachelor,Employed,F,Rural,Married,Offer4,Web,Luxury Car,Medsize,Personal
31802,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer2,Web,SUV,Medsize,Personal
18404,California,No,Extended,Bachelor,Employed,F,Urban,Divorced,Offer2,Agent,Two-Door Car,Medsize,Corporate
53427,California,No,Basic,College,Medical Leave,M,Suburban,Married,Offer1,Web,Four-Door Car,Medsize,Corporate
50011,California,No,Basic,Master,Medical Leave,F,Rural,Married,Offer2,Branch,Four-Door Car,Medsize,Personal
96627,California,No,Extended,High School or Below,Unemployed,M,Suburban,Single,Offer2,Call Center,Two-Door Car,Small,Corporate
77676,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Offer3,Agent,Four-Door Car,Medsize,Personal
64945,California,No,Basic,College,Employed,F,Urban,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
58202,California,No,Basic,Bachelor,Disabled,F,Rural,Single,Offer1,Call Center,Two-Door Car,Medsize,Personal
71715,California,No,Extended,College,Unemployed,M,Suburban,Single,Offer4,Call Center,Four-Door Car,Small,Personal
84292,California,No,Extended,Master,Employed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Medsize,Corporate
20514,California,No,Basic,College,Disabled,M,Suburban,Married,Offer1,Web,SUV,Small,Personal
45123,California,Yes,Premium,Master,Employed,M,Rural,Married,Offer1,Agent,Two-Door Car,Medsize,Personal
11571,California,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Offer2,Agent,Four-Door Car,Small,Personal
48450,California,No,Basic,College,Employed,M,Suburban,Married,Offer4,Call Center,Two-Door Car,Medsize,Corporate
62883,California,No,Extended,Bachelor,Employed,F,Suburban,Married,Offer2,Call Center,Four-Door Car,Medsize,Corporate
88565,California,No,Basic,College,Employed,F,Suburban,Divorced,Offer4,Call Center,Four-Door Car,Medsize,Personal
61889,California,No,Extended,High School or Below,Medical Leave,M,Suburban,Divorced,Offer3,Call Center,Sports Car,Medsize,Corporate
22027,California,No,Basic,Bachelor,Medical Leave,F,Suburban,Married,Offer1,Branch,Two-Door Car,Medsize,Personal
91755,California,No,Extended,Master,Employed,F,Urban,Married,Offer1,Call Center,SUV,Medsize,Personal
89964,California,No,Basic,High School or Below,Employed,M,Suburban,Single,Offer3,Call Center,Sports Car,Small,Personal
62467,California,No,Basic,College,Employed,F,Rural,Married,Offer1,Branch,Four-Door Car,Medsize,Personal
71100,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer2,Call Center,Luxury Car,Medsize,Corporate
63517,California,No,Basic,Doctor,Unemployed,F,Suburban,Married,Offer2,Branch,Sports Car,Medsize,Personal
69478,California,No,Basic,College,Employed,M,Suburban,Married,Offer2,Call Center,Two-Door Car,Small,Personal
41938,California,No,Premium,High School or Below,Unemployed,F,Suburban,Married,Offer1,Call Center,SUV,Medsize,Personal
73107,California,Yes,Basic,Bachelor,Retired,M,Suburban,Divorced,Offer2,Web,Four-Door Car,Medsize,Corporate
43725,California,No,Extended,College,Unemployed,F,Suburban,Single,Offer1,Web,SUV,Medsize,Corporate
78037,California,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Offer2,Branch,Four-Door Car,Medsize,Personal
81263,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Offer1,Agent,Four-Door Car,Small,Corporate
94413,California,No,Extended,High School or Below,Employed,M,Urban,Married,Offer2,Agent,Four-Door Car,Medsize,Personal
48554,California,No,Basic,High School or Below,Medical Leave,F,Suburban,Married,Offer4,Web,Two-Door Car,Small,Personal
30159,California,No,Basic,College,Employed,M,Suburban,Divorced,Offer1,Agent,Luxury Car,Medsize,Personal
15014,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Branch,Four-Door Car,Medsize,Personal
16805,California,No,Basic,College,Disabled,F,Suburban,Married,Offer1,Agent,SUV,Medsize,Corporate
60476,California,No,Basic,Master,Unemployed,M,Suburban,Married,Offer4,Branch,Sports Car,Medsize,Personal
63458,California,No,Basic,Bachelor,Employed,F,Rural,Married,Offer3,Agent,Two-Door Car,Medsize,Personal
42598,California,Yes,Basic,Bachelor,Employed,F,Rural,Married,Offer2,Web,Two-Door Car,Medsize,Personal
65725,California,No,Basic,College,Employed,M,Urban,Married,Offer1,Agent,Sports Car,Medsize,Corporate
86963,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Offer1,Agent,Sports Car,Medsize,Corporate
39300,California,No,Extended,High School or Below,Employed,F,Urban,Married,Offer1,Call Center,SUV,Medsize,Personal
25994,California,No,Extended,College,Unemployed,M,Suburban,Married,Offer3,Branch,SUV,Medsize,Corporate
81315,California,No,Basic,College,Employed,F,Rural,Married,Offer3,Web,Four-Door Car,Small,Personal
93010,California,Yes,Basic,Bachelor,Employed,M,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal
56170,California,No,Basic,High School or Below,Employed,F,Urban,Divorced,Offer2,Agent,Four-Door Car,Medsize,Personal
65968,California,No,Basic,Master,Employed,M,Suburban,Married,Offer4,Agent,SUV,Medsize,Personal
42203,California,No,Premium,College,Employed,M,Rural,Married,Offer4,Web,Four-Door Car,Medsize,Corporate
87181,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Large,Personal
85409,California,No,Basic,High School or Below,Employed,M,Rural,Married,Offer3,Agent,Four-Door Car,Medsize,Personal
95322,California,No,Extended,Bachelor,Employed,M,Suburban,Married,Offer3,Agent,Four-Door Car,Small,Personal
39187,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Offer3,Branch,Two-Door Car,Medsize,Corporate
41644,California,No,Basic,High School or Below,Employed,M,Urban,Single,Offer3,Web,Sports Car,Medsize,Corporate
89300,California,No,Extended,Bachelor,Employed,F,Urban,Single,Offer1,Agent,Four-Door Car,Medsize,Personal
80746,California,No,Extended,Bachelor,Medical Leave,M,Suburban,Married,Offer1,Branch,Two-Door Car,Small,Corporate
35524,California,No,Basic,Bachelor,Disabled,M,Suburban,Married,Offer2,Call Center,Two-Door Car,Medsize,Personal
68125,California,No,Basic,Bachelor,Employed,F,Urban,Divorced,Offer1,Agent,Four-Door Car,Large,Personal
86956,California,No,Basic,Master,Employed,F,Urban,Married,Offer3,Call Center,Four-Door Car,Large,Personal
67497,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Offer1,Agent,Two-Door Car,Medsize,Personal
68292,California,No,Basic,Master,Medical Leave,F,Suburban,Single,Offer4,Branch,Four-Door Car,Small,Personal
23927,California,Yes,Extended,High School or Below,Retired,M,Suburban,Divorced,Offer2,Agent,SUV,Medsize,Personal
92934,California,No,Extended,High School or Below,Disabled,M,Suburban,Married,Offer2,Agent,Four-Door Car,Small,Personal
82418,California,Yes,Basic,Bachelor,Employed,M,Rural,Married,Offer2,Call Center,Four-Door Car,Medsize,Personal
56253,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer1,Agent,Sports Car,Medsize,Personal
34044,California,No,Basic,College,Employed,F,Suburban,Married,Offer4,Web,Four-Door Car,Small,Personal
64306,California,No,Basic,College,Employed,M,Rural,Married,Offer2,Web,SUV,Medsize,Personal
33675,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Offer2,Branch,Two-Door Car,Medsize,Personal
24010,California,No,Basic,Bachelor,Employed,F,Suburban,Married,Offer1,Agent,Four-Door Car,Small,Personal
69429,California,No,Extended,Master,Unemployed,M,Suburban,Divorced,Offer1,Branch,SUV,Medsize,Personal
27299,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Offer2,Agent,SUV,Medsize,Personal
39460,California,No,Basic,Master,Employed,M,Urban,Single,Offer2,Branch,Four-Door Car,Medsize,Personal
33351,California,No,Extended,Bachelor,Employed,F,Rural,Divorced,Offer1,Agent,Two-Door Car,Small,Corporate
29181,California,No,Premium,High School or Below,Employed,M,Suburban,Married,Offer1,Branch,Four-Door Car,Small,Corporate
79454,California,No,Extended,Bachelor,Unemployed,F,Suburban,Single,Offer1,Branch,Luxury Car,Medsize,Personal
